,artists,track_name,totalstreams,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,popularity,follower
1343,FARRUKO,PEPAS,127483860,287120.0,0,0.762,0.766,7.0,-3.955,1.0,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,4.0,86,14681117
1344,FARRUKO,PEPAS,127483860,287120.0,0,0.762,0.766,7.0,-3.955,1.0,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,4.0,86,14681117
1345,FARRUKO,PEPAS,127483860,287120.0,0,0.762,0.766,7.0,-3.955,1.0,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,4.0,86,14681117
1346,FARRUKO,PEPAS,127483860,287120.0,0,0.762,0.766,7.0,-3.955,1.0,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,4.0,86,14681117
1347,FARRUKO,PEPAS,127483860,287120.0,0,0.762,0.766,7.0,-3.955,1.0,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,4.0,86,14681117
1348,FARRUKO,PEPAS,127483860,287120.0,0,0.762,0.766,7.0,-3.955,1.0,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,4.0,86,14681117
1349,FARRUKO,PEPAS,127483860,287120.0,0,0.762,0.766,7.0,-3.955,1.0,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,4.0,86,14681117
1350,VANCEJOY,RIPTIDE,126349492,204280.0,0,0.484,0.731,1.0,-6.694,1.0,0.0379,0.431,0.0,0.151,0.51,101.654,4.0,78,2765345
1351,VANCEJOY,RIPTIDE,126349492,204280.0,0,0.483,0.731,1.0,-6.696,1.0,0.0381,0.436,0.0,0.151,0.484,101.654,4.0,78,2765345
1352,VANCEJOY,RIPTIDE,126349492,204280.0,0,0.484,0.731,1.0,-6.694,1.0,0.0379,0.431,0.0,0.151,0.51,101.654,4.0,78,2765345
1353,VANCEJOY,RIPTIDE,126349492,204280.0,0,0.484,0.731,1.0,-6.694,1.0,0.0379,0.431,0.0,0.151,0.51,101.654,4.0,78,2765345
1354,VANCEJOY,RIPTIDE,126349492,204280.0,0,0.483,0.731,1.0,-6.696,1.0,0.0381,0.436,0.0,0.151,0.484,101.654,4.0,78,2765345
1355,VANCEJOY,MESSISMINE,7999465,223640.0,0,0.595,0.723,7.0,-8.256,1.0,0.0349,0.047,0.0286,0.0995,0.272,108.043,1.0,78,2765345
1356,VANCEJOY,CALLIFYOUNEEDME,249480,163720.0,0,0.748,0.573,0.0,-6.057,1.0,0.0332,0.879,0.00581,0.0989,0.463,110.204,4.0,78,2765345
1357,VANCEJOY,SATURDAYSUN,213905,214720.0,0,0.637,0.864,8.0,-4.381,1.0,0.0468,0.484,0.0,0.222,0.706,99.995,4.0,78,2765345
1358,VANCEJOY,GEORGIA,101317,230506.0,0,0.388,0.66,11.0,-7.372,1.0,0.0308,0.312,0.000307,0.0943,0.401,143.554,4.0,78,2765345
1359,GROUPLOVE,TONGUETIED,125880696,218013.0,0,0.56,0.936,3.0,-5.835,1.0,0.0439,0.00847,0.0,0.161,0.371,112.96,4.0,66,1126518
1360,GROUPLOVE,TONGUETIED,125880696,218013.0,0,0.56,0.936,3.0,-5.835,1.0,0.0439,0.00832,0.0,0.161,0.371,112.96,4.0,66,1126518
1361,GROUPLOVE,TONGUETIED,125880696,218013.0,0,0.56,0.936,3.0,-5.835,1.0,0.0439,0.00847,0.0,0.161,0.371,112.96,4.0,66,1126518
1362,GROUPLOVE,TONGUETIED,125880696,218013.0,0,0.56,0.936,3.0,-5.835,1.0,0.0439,0.00832,0.0,0.161,0.371,112.96,4.0,66,1126518
1363,GROUPLOVE,TONGUETIED,125880696,218013.0,0,0.56,0.936,3.0,-5.835,1.0,0.0439,0.00847,0.0,0.161,0.371,112.96,4.0,66,1126518
1364,GROUPLOVE,TONGUETIED,125880696,218013.0,0,0.56,0.936,3.0,-5.835,1.0,0.0439,0.00832,0.0,0.161,0.371,112.96,4.0,66,1126518
1365,GROUPLOVE,TONGUETIED,125880696,218013.0,0,0.56,0.936,3.0,-5.835,1.0,0.0439,0.00847,0.0,0.161,0.371,112.96,4.0,66,1126518
1366,GROUPLOVE,TONGUETIED,125880696,218013.0,0,0.56,0.936,3.0,-5.835,1.0,0.0439,0.00832,0.0,0.161,0.371,112.96,4.0,66,1126518
1367,ONEREPUBLIC,IAIN'TWORRIED,122488638,148485.0,0,0.704,0.797,0.0,-5.927,1.0,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4.0,86,15044037
1368,ONEREPUBLIC,IAIN'TWORRIED,122488638,148485.0,0,0.704,0.797,0.0,-5.927,1.0,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4.0,86,15044037
1369,ONEREPUBLIC,IAIN'TWORRIED,122488638,148485.0,0,0.704,0.797,0.0,-5.927,1.0,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4.0,86,15044037
1370,ONEREPUBLIC,IAIN'TWORRIED,122488638,148485.0,0,0.704,0.797,0.0,-5.927,1.0,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4.0,86,15044037
1371,ONEREPUBLIC,IAIN'TWORRIED,122488638,148485.0,0,0.704,0.797,0.0,-5.927,1.0,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4.0,86,15044037
1372,ONEREPUBLIC,IAIN'TWORRIED,122488638,148485.0,0,0.704,0.797,0.0,-5.927,1.0,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4.0,86,15044037
1373,ONEREPUBLIC,IAIN'TWORRIED,122488638,148485.0,0,0.704,0.797,0.0,-5.927,1.0,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4.0,86,15044037
1374,ONEREPUBLIC,IAIN'TWORRIED,122488638,148485.0,0,0.704,0.797,0.0,-5.927,1.0,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4.0,86,15044037
1375,ONEREPUBLIC,IAIN'TWORRIED,122488638,148485.0,0,0.704,0.797,0.0,-5.927,1.0,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4.0,86,15044037
1376,ONEREPUBLIC,IAIN'TWORRIED,122488638,148485.0,0,0.704,0.797,0.0,-5.927,1.0,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4.0,86,15044037
1377,ONEREPUBLIC,IAIN'TWORRIED,122488638,148485.0,0,0.704,0.797,0.0,-5.927,1.0,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4.0,86,15044037
1378,ONEREPUBLIC,IAIN'TWORRIED,122488638,148485.0,0,0.704,0.797,0.0,-5.927,1.0,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4.0,86,15044037
1379,ONEREPUBLIC,IAIN'TWORRIED,122488638,148485.0,0,0.704,0.797,0.0,-5.927,1.0,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4.0,86,15044037
1380,ONEREPUBLIC,IAIN'TWORRIED,122488638,148485.0,0,0.704,0.797,0.0,-5.927,1.0,0.0475,0.0826,0.000745,0.0546,0.825,139.994,4.0,86,15044037
1381,ONEREPUBLIC,WHEREVERIGO,45867470,169773.0,0,0.552,0.689,10.0,-6.444,0.0,0.0425,0.0915,0.0,0.27,0.349,99.961,4.0,86,15044037
1382,ONEREPUBLIC,WHEREVERIGO,45867470,169773.0,0,0.54,0.675,10.0,-6.449,0.0,0.0429,0.1,0.0,0.237,0.348,99.97,4.0,86,15044037
1383,ONEREPUBLIC,COUNTINGSTARS,34229004,257266.0,0,0.664,0.705,1.0,-4.972,0.0,0.0382,0.0654,0.0,0.118,0.477,122.016,4.0,86,15044037
1384,ONEREPUBLIC,COUNTINGSTARS,34229004,256760.0,0,0.659,0.741,1.0,-4.354,0.0,0.0388,0.072,0.0,0.166,0.454,122.013,4.0,86,15044037
1385,ONEREPUBLIC,COUNTINGSTARS,34229004,256760.0,0,0.659,0.741,1.0,-4.354,0.0,0.0388,0.072,0.0,0.166,0.454,122.013,4.0,86,15044037
1386,ONEREPUBLIC,COUNTINGSTARS,34229004,256760.0,0,0.659,0.741,1.0,-4.354,0.0,0.0388,0.072,0.0,0.166,0.454,122.013,4.0,86,15044037
1387,ONEREPUBLIC,COUNTINGSTARS,34229004,257839.0,0,0.664,0.705,1.0,-4.972,0.0,0.0382,0.0654,0.0,0.115,0.477,122.017,4.0,86,15044037
1388,ONEREPUBLIC,COUNTINGSTARS,34229004,256760.0,0,0.659,0.741,1.0,-4.354,0.0,0.0388,0.072,0.0,0.166,0.454,122.013,4.0,86,15044037
1389,ONEREPUBLIC,COUNTINGSTARS,34229004,257386.0,0,0.663,0.705,1.0,-4.972,0.0,0.0385,0.0654,0.0,0.117,0.477,122.014,4.0,86,15044037
1390,ONEREPUBLIC,COUNTINGSTARS,34229004,257266.0,0,0.664,0.705,1.0,-4.972,0.0,0.0382,0.0654,0.0,0.118,0.477,122.016,4.0,86,15044037
1391,ONEREPUBLIC,COUNTINGSTARS,34229004,257266.0,0,0.664,0.705,1.0,-4.972,0.0,0.0382,0.0654,0.0,0.118,0.477,122.016,4.0,86,15044037
1392,ONEREPUBLIC,COUNTINGSTARS,34229004,256760.0,0,0.659,0.741,1.0,-4.354,0.0,0.0388,0.072,0.0,0.166,0.454,122.013,4.0,86,15044037
1393,ONEREPUBLIC,COUNTINGSTARS,34229004,256760.0,0,0.659,0.741,1.0,-4.354,0.0,0.0388,0.072,0.0,0.166,0.454,122.013,4.0,86,15044037
1394,ONEREPUBLIC,COUNTINGSTARS,34229004,256760.0,0,0.659,0.741,1.0,-4.354,0.0,0.0388,0.072,0.0,0.166,0.454,122.013,4.0,86,15044037
1395,ONEREPUBLIC,COUNTINGSTARS,34229004,256760.0,0,0.659,0.741,1.0,-4.354,0.0,0.0388,0.072,0.0,0.166,0.454,122.013,4.0,86,15044037
1396,ONEREPUBLIC,RESCUEME,24227740,159650.0,0,0.761,0.606,11.0,-7.742,0.0,0.0424,0.157,0.0,0.574,0.646,121.038,4.0,86,15044037
1397,ONEREPUBLIC,RESCUEME,24227740,158899.0,0,0.759,0.605,7.0,-7.737,1.0,0.0433,0.156,0.0,0.694,0.64,121.049,4.0,86,15044037
1398,ONEREPUBLIC,RESCUEME,24227740,159650.0,0,0.761,0.606,11.0,-7.742,0.0,0.0424,0.157,0.0,0.574,0.646,121.038,4.0,86,15044037
1399,ONEREPUBLIC,RESCUEME,24227740,159650.0,0,0.761,0.606,11.0,-7.742,0.0,0.0424,0.157,0.0,0.574,0.646,121.038,4.0,86,15044037
1400,ONEREPUBLIC,RESCUEME,24227740,158899.0,0,0.759,0.605,7.0,-7.737,1.0,0.0433,0.156,0.0,0.694,0.64,121.049,4.0,86,15044037
1401,ONEREPUBLIC,NOVACANCY,17881652,223189.0,0,0.72,0.727,5.0,-3.882,1.0,0.0489,0.0556,0.0,0.138,0.481,99.994,4.0,86,15044037
1402,ONEREPUBLIC,CONNECTION,12191153,148459.0,0,0.611,0.602,5.0,-4.89,1.0,0.0437,0.000837,0.0,0.112,0.624,168.154,4.0,86,15044037
1403,ONEREPUBLIC,RUN,5303570,169010.0,0,0.682,0.72,11.0,-8.173,0.0,0.0381,0.326,0.0,0.148,0.673,117.003,4.0,86,15044037
1404,ONEREPUBLIC,RUN,5303570,169010.0,0,0.682,0.72,11.0,-8.173,0.0,0.0381,0.326,0.0,0.148,0.673,117.003,4.0,86,15044037
1405,ONEREPUBLIC,RUN,5303570,168259.0,0,0.682,0.72,11.0,-8.176,0.0,0.0382,0.321,0.0,0.205,0.649,116.988,4.0,86,15044037
1406,ONEREPUBLIC,RUN,5303570,169010.0,0,0.682,0.72,11.0,-8.173,0.0,0.0381,0.326,0.0,0.148,0.673,117.003,4.0,86,15044037
1407,ONEREPUBLIC,RUN,5303570,169010.0,0,0.682,0.72,11.0,-8.173,0.0,0.0381,0.326,0.0,0.148,0.673,117.003,4.0,86,15044037
1408,ONEREPUBLIC,RUN,5303570,169010.0,0,0.682,0.72,11.0,-8.173,0.0,0.0381,0.326,0.0,0.148,0.673,117.003,4.0,86,15044037
1409,ONEREPUBLIC,RUN,5303570,169010.0,0,0.682,0.72,11.0,-8.173,0.0,0.0381,0.326,0.0,0.148,0.673,117.003,4.0,86,15044037
1410,ONEREPUBLIC,RUN,5303570,168259.0,0,0.682,0.72,11.0,-8.176,0.0,0.0382,0.321,0.0,0.205,0.649,116.988,4.0,86,15044037
1411,ONEREPUBLIC,WANTED,3428061,136247.0,0,0.668,0.534,1.0,-6.586,1.0,0.0677,0.164,0.0,0.1,0.711,145.816,4.0,86,15044037
1412,ONEREPUBLIC,WANTED,3428061,136247.0,0,0.665,0.539,1.0,-6.613,1.0,0.0699,0.165,0.0,0.0912,0.666,145.828,4.0,86,15044037
1413,ONEREPUBLIC,KIDS,2423261,238386.0,0,0.596,0.732,2.0,-6.189,1.0,0.0401,0.0153,0.0,0.318,0.228,99.98,4.0,86,15044037
1414,ONEREPUBLIC,LOVERUNSOUT,2353958,224853.0,0,0.715,0.931,7.0,-3.793,1.0,0.0565,0.171,0.0,0.0757,0.742,120.025,4.0,86,15044037
1415,ONEREPUBLIC,LOVERUNSOUT,2353958,224226.0,0,0.719,0.935,7.0,-3.752,1.0,0.0589,0.167,0.0,0.0973,0.738,120.022,4.0,86,15044037
1416,ONEREPUBLIC,SOMEBODYTOLOVE,320263,181408.0,0,0.401,0.503,2.0,-8.084,1.0,0.0437,0.0158,0.0,0.134,0.236,118.491,4.0,86,15044037
1417,ONEREPUBLIC,SOMEBODYTOLOVE,320263,181408.0,0,0.401,0.503,2.0,-8.084,1.0,0.0439,0.0158,0.0,0.134,0.236,118.486,4.0,86,15044037
1418,ONEREPUBLIC,DIDN'TI,281198,207616.0,0,0.611,0.61,4.0,-6.745,1.0,0.0314,0.0186,0.0,0.125,0.242,123.943,4.0,86,15044037
1419,ONEREPUBLIC,DIDN'TI,281198,207616.0,0,0.606,0.613,4.0,-6.758,1.0,0.0306,0.0182,0.0,0.125,0.258,123.943,4.0,86,15044037
1420,ONEREPUBLIC,DIDN'TI,281198,207616.0,0,0.611,0.61,4.0,-6.745,1.0,0.0314,0.0186,0.0,0.125,0.242,123.943,4.0,86,15044037
1421,ONEREPUBLIC,DIDN'TI,281198,207616.0,0,0.611,0.61,4.0,-6.745,1.0,0.0314,0.0186,0.0,0.125,0.242,123.943,4.0,86,15044037
1422,ONEREPUBLIC,SOMEDAY,280636,187888.0,0,0.576,0.679,0.0,-7.237,1.0,0.034,0.0311,0.0,0.323,0.213,121.005,4.0,86,15044037
1423,ONEREPUBLIC,SOMEDAY,280636,187888.0,0,0.576,0.679,0.0,-7.237,1.0,0.034,0.0311,0.0,0.323,0.213,121.005,4.0,86,15044037
1424,ONEREPUBLIC,WILDLIFE,238411,267117.0,0,0.498,0.764,2.0,-8.096,1.0,0.0382,0.0118,0.0104,0.156,0.0557,115.975,4.0,86,15044037
1425,ONEREPUBLIC,WILDLIFE,238411,267117.0,0,0.485,0.762,2.0,-7.843,1.0,0.0379,0.00711,0.0132,0.12,0.052,115.956,4.0,86,15044037
1426,ONEREPUBLIC,WILDLIFE,238411,267117.0,0,0.479,0.762,2.0,-7.86,1.0,0.0378,0.00711,0.011,0.0965,0.0519,115.956,4.0,86,15044037
1427,ONEREPUBLIC,WESTCOAST,230701,192947.0,0,0.685,0.699,6.0,-7.803,0.0,0.0349,0.317,0.0,0.0895,0.884,134.057,4.0,86,15044037
1428,ONEREPUBLIC,WESTCOAST,230701,192947.0,0,0.685,0.699,6.0,-7.803,0.0,0.0349,0.317,0.0,0.0895,0.884,134.057,4.0,86,15044037
1429,ONEREPUBLIC,WESTCOAST,230701,192947.0,0,0.685,0.699,6.0,-7.803,0.0,0.0349,0.317,0.0,0.0895,0.884,134.057,4.0,86,15044037
1430,ONEREPUBLIC,WESTCOAST,230701,192947.0,0,0.685,0.699,6.0,-7.803,0.0,0.0349,0.317,0.0,0.0895,0.884,134.057,4.0,86,15044037
1431,ONEREPUBLIC,WESTCOAST,230701,192947.0,0,0.685,0.699,6.0,-7.803,0.0,0.0349,0.317,0.0,0.0895,0.884,134.057,4.0,86,15044037
1432,ONEREPUBLIC,WESTCOAST,230701,192947.0,0,0.685,0.699,6.0,-7.803,0.0,0.0349,0.317,0.0,0.0895,0.884,134.057,4.0,86,15044037
1433,ONEREPUBLIC,FUTURELOOKSGOOD,176410,210586.0,0,0.33,0.548,10.0,-7.922,1.0,0.0426,0.214,1.21e-05,0.12,0.559,78.594,3.0,86,15044037
1434,ONEREPUBLIC,LET'SHURTTONIGHT,163075,194520.0,0,0.359,0.713,5.0,-4.526,1.0,0.0366,0.33,0.0,0.324,0.272,61.519,4.0,86,15044037
1435,THECHAINSMOKERS,PARIS,119358756,221506.0,0,0.653,0.658,2.0,-6.428,1.0,0.0304,0.0215,1.66e-06,0.0939,0.219,99.99,4.0,82,19909473
1436,THECHAINSMOKERS,PARIS,119358756,221506.0,0,0.653,0.658,2.0,-6.428,1.0,0.0304,0.0215,1.66e-06,0.0939,0.219,99.99,4.0,82,19909473
1437,THECHAINSMOKERS,PARIS,119358756,221520.0,0,0.646,0.644,2.0,-6.763,1.0,0.031,0.0243,0.0,0.0888,0.251,99.999,4.0,82,19909473
1438,THECHAINSMOKERS,PARIS,119358756,221506.0,0,0.653,0.658,2.0,-6.428,1.0,0.0304,0.0215,1.66e-06,0.0939,0.219,99.99,4.0,82,19909473
1439,THECHAINSMOKERS,PARIS,119358756,221520.0,0,0.646,0.644,2.0,-6.763,1.0,0.031,0.0243,0.0,0.0888,0.251,99.999,4.0,82,19909473
1440,THECHAINSMOKERS,PARIS,119358756,221506.0,0,0.653,0.658,2.0,-6.428,1.0,0.0304,0.0215,1.66e-06,0.0939,0.219,99.99,4.0,82,19909473
1441,THECHAINSMOKERS,PARIS,119358756,221520.0,0,0.646,0.644,2.0,-6.763,1.0,0.031,0.0243,0.0,0.0888,0.251,99.999,4.0,82,19909473
1442,THECHAINSMOKERS,SICKBOY,27440685,193200.0,0,0.663,0.577,11.0,-7.518,0.0,0.0531,0.109,0.0,0.12,0.454,89.996,4.0,82,19909473
1443,THECHAINSMOKERS,SICKBOY,27440685,193200.0,0,0.663,0.577,11.0,-7.518,0.0,0.0531,0.109,0.0,0.12,0.454,89.996,4.0,82,19909473
1444,THECHAINSMOKERS,SICKBOY,27440685,193200.0,0,0.663,0.577,11.0,-7.518,0.0,0.0531,0.109,0.0,0.12,0.454,89.996,4.0,82,19909473
1445,THECHAINSMOKERS,THEONE,26983605,177573.0,0,0.76,0.303,2.0,-11.362,1.0,0.0284,0.238,8.09e-06,0.294,0.15,99.991,4.0,82,19909473
1446,THECHAINSMOKERS,EVERYBODYHATESME,10615035,223466.0,0,0.475,0.752,11.0,-6.596,0.0,0.0467,0.00703,0.0,0.406,0.515,154.957,4.0,82,19909473
1447,THECHAINSMOKERS,EVERYBODYHATESME,10615035,223466.0,0,0.475,0.752,11.0,-6.596,0.0,0.0467,0.00703,0.0,0.406,0.515,154.957,4.0,82,19909473
1448,THECHAINSMOKERS,EVERYBODYHATESME,10615035,223466.0,0,0.475,0.752,11.0,-6.596,0.0,0.0467,0.00703,0.0,0.406,0.515,154.957,4.0,82,19909473
1449,THECHAINSMOKERS,HIGH,4754077,175163.0,0,0.601,0.787,0.0,-6.178,1.0,0.031,0.0492,0.0,0.142,0.525,134.981,4.0,82,19909473
1450,THECHAINSMOKERS,HIGH,4754077,175163.0,0,0.601,0.787,0.0,-6.178,1.0,0.031,0.0492,0.0,0.142,0.525,134.981,4.0,82,19909473
1451,THECHAINSMOKERS,HIGH,4754077,175163.0,0,0.601,0.787,0.0,-6.178,1.0,0.031,0.0492,0.0,0.142,0.525,134.981,4.0,82,19909473
1452,THECHAINSMOKERS,HIGH,4754077,175163.0,0,0.601,0.787,0.0,-6.178,1.0,0.031,0.0492,0.0,0.142,0.525,134.981,4.0,82,19909473
1453,THECHAINSMOKERS,BEACHHOUSE,4224917,206120.0,0,0.4,0.838,0.0,-4.491,1.0,0.0526,0.174,0.0,0.341,0.533,179.945,4.0,82,19909473
1454,THECHAINSMOKERS,BEACHHOUSE,4224917,206120.0,0,0.4,0.838,0.0,-4.491,1.0,0.0526,0.174,0.0,0.341,0.533,179.945,4.0,82,19909473
1455,THECHAINSMOKERS,BEACHHOUSE,4224917,206120.0,0,0.4,0.838,0.0,-4.491,1.0,0.0526,0.174,0.0,0.341,0.533,179.945,4.0,82,19909473
1456,THECHAINSMOKERS,KILLSYOUSLOWLY,2467734,213320.0,0,0.696,0.439,1.0,-8.77,0.0,0.055,0.0636,0.0,0.127,0.229,149.923,4.0,82,19909473
1457,THECHAINSMOKERS,YOUNG,2150843,224773.0,0,0.615,0.564,9.0,-6.384,1.0,0.0291,0.0105,0.0,0.148,0.454,103.006,4.0,82,19909473
1458,THECHAINSMOKERS,YOUNG,2150843,224773.0,0,0.615,0.564,9.0,-6.384,1.0,0.0291,0.0105,0.0,0.148,0.454,103.006,4.0,82,19909473
1459,THECHAINSMOKERS,YOUNG,2150843,224773.0,0,0.615,0.564,9.0,-6.384,1.0,0.0291,0.0105,0.0,0.148,0.454,103.006,4.0,82,19909473
1460,THECHAINSMOKERS,PUSHMYLUCK,1604543,181853.0,0,0.563,0.645,2.0,-6.422,1.0,0.0428,0.293,0.0,0.202,0.523,89.976,4.0,82,19909473
1461,THECHAINSMOKERS,PUSHMYLUCK,1604543,181853.0,0,0.563,0.645,2.0,-6.422,1.0,0.0428,0.293,0.0,0.202,0.523,89.976,4.0,82,19909473
1462,THECHAINSMOKERS,IPAD,559647,202406.0,0,0.665,0.628,2.0,-6.297,1.0,0.026,0.00502,2.02e-05,0.0947,0.551,121.979,4.0,82,19909473
1463,THECHAINSMOKERS,IPAD,559647,202406.0,0,0.665,0.628,2.0,-6.297,1.0,0.026,0.00502,2.02e-05,0.0947,0.551,121.979,4.0,82,19909473
1464,THECHAINSMOKERS,IPAD,559647,202406.0,0,0.665,0.628,2.0,-6.297,1.0,0.026,0.00502,2.02e-05,0.0947,0.551,121.979,4.0,82,19909473
1465,THECHAINSMOKERS,ILOVEU,338563,185522.0,0,0.651,0.719,8.0,-5.804,1.0,0.0318,0.143,3.62e-05,0.0948,0.81,103.981,4.0,82,19909473
1466,THECHAINSMOKERS,ILOVEU,338563,185522.0,0,0.651,0.719,8.0,-5.804,1.0,0.0318,0.143,3.62e-05,0.0948,0.81,103.981,4.0,82,19909473
1467,THECHAINSMOKERS,ILOVEU,338563,185522.0,0,0.651,0.719,8.0,-5.804,1.0,0.0318,0.143,3.62e-05,0.0948,0.81,103.981,4.0,82,19909473
1468,THECHAINSMOKERS,RIPTIDE,272442,171359.0,0,0.717,0.734,5.0,-5.712,1.0,0.0426,0.28,0.000101,0.147,0.894,91.014,4.0,82,19909473
1469,THECHAINSMOKERS,RIPTIDE,272442,171359.0,0,0.717,0.734,5.0,-5.712,1.0,0.0426,0.28,0.000101,0.147,0.894,91.014,4.0,82,19909473
1470,THECHAINSMOKERS,RIPTIDE,272442,171359.0,0,0.717,0.734,5.0,-5.712,1.0,0.0426,0.28,0.000101,0.147,0.894,91.014,4.0,82,19909473
1471,MÅNESKIN,BEGGIN',118922920,211560.0,0,0.714,0.8,11.0,-4.808,0.0,0.0504,0.127,0.0,0.359,0.589,134.002,4.0,85,6886722
1472,MÅNESKIN,BEGGIN',118922920,211560.0,0,0.714,0.8,11.0,-4.808,0.0,0.0504,0.127,0.0,0.359,0.589,134.002,4.0,85,6886722
1473,MÅNESKIN,BEGGIN',118922920,211560.0,0,0.714,0.8,11.0,-4.808,0.0,0.0504,0.127,0.0,0.359,0.589,134.002,4.0,85,6886722
1474,MÅNESKIN,IWANNABEYOURSLAVE,29927228,173346.0,0,0.75,0.608,1.0,-4.008,1.0,0.0387,0.00165,0.0,0.178,0.958,132.507,4.0,85,6886722
1475,MÅNESKIN,IWANNABEYOURSLAVE,29927228,173346.0,0,0.75,0.608,1.0,-4.008,1.0,0.0387,0.00165,0.0,0.178,0.958,132.507,4.0,85,6886722
1476,MÅNESKIN,IWANNABEYOURSLAVE,29927228,173346.0,0,0.75,0.608,1.0,-4.008,1.0,0.0387,0.00165,0.0,0.178,0.958,132.507,4.0,85,6886722
1477,GAYLE,ABCDEFU,112733991,168601.0,0,0.695,0.54,4.0,-5.692,1.0,0.0493,0.299,0.0,0.367,0.415,121.932,4.0,71,556577
1478,GAYLE,ABCDEFU,112733991,168601.0,0,0.695,0.54,4.0,-5.692,1.0,0.0493,0.299,0.0,0.367,0.415,121.932,4.0,71,556577
1479,GAYLE,ABCDEFU,112733991,168601.0,0,0.695,0.54,4.0,-5.692,1.0,0.0493,0.299,0.0,0.367,0.415,121.932,4.0,71,556577
1480,GAYLE,ABCDEFU,112733991,168601.0,0,0.695,0.54,4.0,-5.692,1.0,0.0493,0.299,0.0,0.367,0.415,121.932,4.0,71,556577
1481,GAYLE,ABCDEFU,112733991,168601.0,0,0.695,0.54,4.0,-5.692,1.0,0.0493,0.299,0.0,0.367,0.415,121.932,4.0,71,556577
1482,GAYLE,ABCDEFU,112733991,168601.0,0,0.695,0.54,4.0,-5.692,1.0,0.0493,0.299,0.0,0.367,0.415,121.932,4.0,71,556577
1483,GAYLE,ABCDEFU,112733991,168601.0,0,0.695,0.54,4.0,-5.692,1.0,0.0493,0.299,0.0,0.367,0.415,121.932,4.0,71,556577
1484,GAYLE,ABCDEFU,112733991,168601.0,0,0.695,0.54,4.0,-5.692,1.0,0.0493,0.299,0.0,0.367,0.415,121.932,4.0,71,556577
1485,GAYLE,ABCDEFU,112733991,168601.0,0,0.695,0.54,4.0,-5.692,1.0,0.0493,0.299,0.0,0.367,0.415,121.932,4.0,71,556577
1486,GAYLE,ABCDEFU,112733991,168601.0,0,0.695,0.54,4.0,-5.692,1.0,0.0493,0.299,0.0,0.367,0.415,121.932,4.0,71,556577
1487,GAYLE,ABCDEFU,112733991,168601.0,0,0.695,0.54,4.0,-5.692,1.0,0.0493,0.299,0.0,0.367,0.415,121.932,4.0,71,556577
1488,GAYLE,ABCDEFU(ANGRIER),474313,159836.0,0,0.671,0.599,4.0,-6.18,1.0,0.0405,0.0658,0.0,0.101,0.448,121.849,3.0,71,556577
1489,GAYLE,ABCDEFU(ANGRIER),474313,159836.0,0,0.671,0.599,4.0,-6.18,1.0,0.0405,0.0658,0.0,0.101,0.448,121.849,3.0,71,556577
1490,GAYLE,ABCDEFU(ANGRIER),474313,159836.0,0,0.671,0.599,4.0,-6.18,1.0,0.0405,0.0658,0.0,0.101,0.448,121.849,3.0,71,556577
1491,GAYLE,ABCDEFU(ANGRIER),474313,159836.0,0,0.671,0.599,4.0,-6.18,1.0,0.0405,0.0658,0.0,0.101,0.448,121.849,3.0,71,556577
1492,WILLOW,WAITAMINUTE!,111162304,196520.0,0,0.764,0.705,3.0,-5.279,0.0,0.0278,0.0371,1.94e-05,0.0943,0.672,101.003,4.0,75,2273255
1493,AVAMAX,SWEETBUTPSYCHO,109220489,187436.0,0,0.72,0.706,1.0,-4.719,1.0,0.0473,0.0684,0.0,0.166,0.62,133.002,4.0,84,5803792
1494,AVAMAX,SWEETBUTPSYCHO,109220489,187436.0,0,0.72,0.706,1.0,-4.719,1.0,0.0473,0.0684,0.0,0.166,0.62,133.002,4.0,84,5803792
1495,AVAMAX,SWEETBUTPSYCHO,109220489,187436.0,0,0.72,0.706,1.0,-4.719,1.0,0.0473,0.0684,0.0,0.166,0.62,133.002,4.0,84,5803792
1496,AVAMAX,KINGS&QUEENS,24646624,162398.0,0,0.637,0.69,1.0,-4.057,0.0,0.0405,0.00786,0.0,0.124,0.457,129.857,4.0,84,5803792
1497,AVAMAX,KINGS&QUEENS,24646624,162398.0,0,0.637,0.69,1.0,-4.057,0.0,0.0405,0.00786,0.0,0.124,0.457,129.857,4.0,84,5803792
